tx_id	gene_id
ENST00000373243	ENSG00000020129
ENST00000459931	ENSG00000020129
ENST00000437806	ENSG00000020129
ENST00000423723	ENSG00000020129
ENST00000373226	ENSG00000232335
ENST00000488778	ENSG00000134698
ENST00000496257	ENSG00000134698
ENST00000491443	ENSG00000126070
ENST00000207457	ENSG00000092850
ENST00000469024	ENSG00000092850
ENST00000473120	ENSG00000092850
ENST00000373178	ENSG00000116863
ENST00000462118	ENSG00000116871
ENST00000474796	ENSG00000116871
ENST00000530975	ENSG00000116871
ENST00000487131	ENSG00000116871
ENST00000373148	ENSG00000116871
ENST00000532131	ENSG00000116871
ENST00000487114	ENSG00000116871
ENST00000466743	ENSG00000054118
ENST00000496636	ENSG00000214193
ENST00000508854	ENSG00000214193
ENST00000474766	ENSG00000214193
ENST00000373137	ENSG00000116883
ENST00000451375	ENSG00000234481
ENST00000373087	ENSG00000163874
ENST00000472312	ENSG00000163874
ENST00000296218	ENSG00000163879
ENST00000490312	ENSG00000163879
ENST00000466723	ENSG00000163879
ENST00000497858	ENSG00000163879
ENST00000467277	ENSG00000163879
ENST00000473049	ENSG00000214141
ENST00000373045	ENSG00000185090
ENST00000397631	ENSG00000185090
ENST00000532512	ENSG00000185090
ENST00000525897	ENSG00000185090
ENST00000329006	ENSG00000185090
ENST00000373043	ENSG00000197982
ENST00000419397	ENSG00000197982
ENST00000468084	ENSG00000197982
ENST00000373042	ENSG00000197982
ENST00000483182	ENSG00000183520
ENST00000486563	ENSG00000183520
ENST00000488453	ENSG00000183520
ENST00000634732	ENSG00000238063
ENST00000452971	ENSG00000238063
ENST00000442006	ENSG00000215895
ENST00000443161	ENSG00000228436
ENST00000372967	ENSG00000168653
ENST00000372969	ENSG00000168653
ENST00000485063	ENSG00000127603
ENST00000472385	ENSG00000127603
ENST00000484393	ENSG00000127603
ENST00000528611	ENSG00000127603
ENST00000530275	ENSG00000127603
ENST00000473843	ENSG00000127603
ENST00000469490	ENSG00000127603
ENST00000487656	ENSG00000127603
ENST00000497964	ENSG00000127603
ENST00000447263	ENSG00000237624
ENST00000415255	ENSG00000228060
ENST00000485507	ENSG00000084072
ENST00000456578	ENSG00000084072
ENST00000480169	ENSG00000084072
ENST00000467741	ENSG00000084072
ENST00000566366	ENSG00000261798
ENST00000418255	ENSG00000236546
ENST00000469745	ENSG00000168389
ENST00000480630	ENSG00000168389
ENST00000491515	ENSG00000168389
ENST00000459917	ENSG00000168389
ENST00000479759	ENSG00000131236
ENST00000461993	ENSG00000131236
ENST00000494114	ENSG00000131236
ENST00000468258	ENSG00000188800
ENST00000372766	ENSG00000188800
ENST00000479131	ENSG00000084073
ENST00000472583	ENSG00000084073
ENST00000474142	ENSG00000084073
ENST00000487871	ENSG00000084070
ENST00000565390	ENSG00000260920
ENST00000624658	ENSG00000279667
ENST00000482712	ENSG00000187815
ENST00000358527	ENSG00000164002
ENST00000372703	ENSG00000164002
ENST00000420209	ENSG00000164002
ENST00000296380	ENSG00000164002
ENST00000432259	ENSG00000164002
ENST00000418186	ENSG00000164002
ENST00000415550	ENSG00000164002
ENST00000443729	ENSG00000164002
ENST00000419161	ENSG00000164002
ENST00000471429	ENSG00000164002
ENST00000472043	ENSG00000117010
ENST00000525349	ENSG00000066136
ENST00000488635	ENSG00000066136
ENST00000496608	ENSG00000066136
ENST00000470271	ENSG00000171793
ENST00000475060	ENSG00000171793
ENST00000479480	ENSG00000171793
ENST00000463285	ENSG00000171793
ENST00000486889	ENSG00000171793
ENST00000497210	ENSG00000171793
ENST00000464283	ENSG00000171793
ENST00000463423	ENSG00000171793
ENST00000498694	ENSG00000171793
ENST00000422305	ENSG00000235358
ENST00000434240	ENSG00000230638
ENST00000391730	ENSG00000227538
ENST00000372581	ENSG00000044012
ENST00000372562	ENSG00000127125
ENST00000472013	ENSG00000127125
ENST00000372561	ENSG00000127125
ENST00000372556	ENSG00000127125
ENST00000482168	ENSG00000127125
ENST00000469615	ENSG00000127125
ENST00000468651	ENSG00000186409
ENST00000492422	ENSG00000186409
ENST00000462063	ENSG00000186409
ENST00000471699	ENSG00000186409
ENST00000372550	ENSG00000171960
ENST00000440068	ENSG00000171960
ENST00000436387	ENSG00000171960
ENST00000414339	ENSG00000234917
ENST00000372525	ENSG00000164008
ENST00000468913	ENSG00000164008
ENST00000494155	ENSG00000164008
ENST00000605272	ENSG00000274386
ENST00000470938	ENSG00000164010
ENST00000372502	ENSG00000164011
ENST00000372508	ENSG00000164011
ENST00000372507	ENSG00000164011
ENST00000372506	ENSG00000164011
ENST00000372504	ENSG00000164011
ENST00000397034	ENSG00000164011
ENST00000372503	ENSG00000164011
ENST00000630961	ENSG00000164011
ENST00000409337	ENSG00000186973
ENST00000410025	ENSG00000186973
ENST00000409396	ENSG00000186973
ENST00000335282	ENSG00000186973
ENST00000481753	ENSG00000186973
ENST00000525227	ENSG00000243710
ENST00000534615	ENSG00000243710
ENST00000428122	ENSG00000243710
ENST00000439858	ENSG00000179178
ENST00000432792	ENSG00000179178
ENST00000456751	ENSG00000179178
ENST00000538015	ENSG00000066056
ENST00000485125	ENSG00000066056
ENST00000480269	ENSG00000066056
ENST00000488437	ENSG00000066056
ENST00000461061	ENSG00000066056
ENST00000473014	ENSG00000066056
ENST00000492599	ENSG00000066056
ENST00000310955	ENSG00000117399
ENST00000372462	ENSG00000117399
ENST00000478882	ENSG00000117399
ENST00000482046	ENSG00000117399
ENST00000436713	ENSG00000229431
ENST00000470139	ENSG00000198198
ENST00000471177	ENSG00000198198
ENST00000460536	ENSG00000198198
ENST00000444386	ENSG00000229348
ENST00000467464	ENSG00000142949
ENST00000463041	ENSG00000142949
ENST00000477970	ENSG00000142949
ENST00000481296	ENSG00000066135
ENST00000414809	ENSG00000117407
ENST00000372359	ENSG00000117407
ENST00000477048	ENSG00000117407
ENST00000471394	ENSG00000117407
ENST00000498139	ENSG00000117407
ENST00000491846	ENSG00000117407
ENST00000479128	ENSG00000117407
ENST00000472435	ENSG00000117407
ENST00000474592	ENSG00000117407
ENST00000372354	ENSG00000117407
ENST00000489061	ENSG00000117408
ENST00000489773	ENSG00000117408
ENST00000492152	ENSG00000117408
ENST00000372339	ENSG00000117408
ENST00000471934	ENSG00000132768
ENST00000476260	ENSG00000132768
ENST00000255108	ENSG00000132768
ENST00000524776	ENSG00000132768
ENST00000495421	ENSG00000132768
ENST00000527567	ENSG00000132768
ENST00000492306	ENSG00000132768
ENST00000490861	ENSG00000132768
ENST00000396758	ENSG00000132768
ENST00000477294	ENSG00000132768
ENST00000529729	ENSG00000132768
ENST00000532140	ENSG00000132768
ENST00000459879	ENSG00000132768
ENST00000527319	ENSG00000132768
ENST00000472505	ENSG00000117410
ENST00000472174	ENSG00000117410
ENST00000532642	ENSG00000117410
ENST00000236067	ENSG00000117410
ENST00000471859	ENSG00000117410
ENST00000472277	ENSG00000117410
ENST00000461670	ENSG00000117410
ENST00000468183	ENSG00000117410
ENST00000473485	ENSG00000117410
ENST00000496131	ENSG00000117410
ENST00000498208	ENSG00000117410
ENST00000498664	ENSG00000117410
ENST00000498543	ENSG00000117411
ENST00000497866	ENSG00000117411
ENST00000485678	ENSG00000117411
ENST00000481924	ENSG00000117411
ENST00000486064	ENSG00000159214
ENST00000372318	ENSG00000159214
ENST00000460543	ENSG00000159214
ENST00000463846	ENSG00000159214
ENST00000490563	ENSG00000159214
ENST00000490064	ENSG00000159214
ENST00000486504	ENSG00000159214
ENST00000485811	ENSG00000159214
ENST00000466180	ENSG00000159214
ENST00000479055	ENSG00000159214
ENST00000623351	ENSG00000230615
ENST00000624869	ENSG00000230615
ENST00000609636	ENSG00000230615
ENST00000609472	ENSG00000230615
ENST00000610167	ENSG00000230615
ENST00000630871	ENSG00000230615
ENST00000626342	ENSG00000230615
ENST00000626430	ENSG00000230615
ENST00000616338	ENSG00000230615
ENST00000625367	ENSG00000230615
ENST00000628123	ENSG00000230615
ENST00000627999	ENSG00000230615
ENST00000361745	ENSG00000178028
ENST00000446292	ENSG00000178028
ENST00000440641	ENSG00000178028
ENST00000436069	ENSG00000178028
ENST00000437511	ENSG00000178028
ENST00000475794	ENSG00000178028
ENST00000471829	ENSG00000178028
ENST00000487922	ENSG00000178028
ENST00000315913	ENSG00000178028
ENST00000372289	ENSG00000178028
ENST00000463950	ENSG00000178028
ENST00000372290	ENSG00000178028
ENST00000488433	ENSG00000178028
ENST00000483741	ENSG00000178028
ENST00000494092	ENSG00000178028
ENST00000487332	ENSG00000187147
ENST00000470498	ENSG00000187147
ENST00000453863	ENSG00000187147
ENST00000488865	ENSG00000187147
ENST00000480686	ENSG00000187147
ENST00000474956	ENSG00000187147
ENST00000418779	ENSG00000198520
ENST00000568406	ENSG00000198520
ENST00000480574	ENSG00000142945
ENST00000423289	ENSG00000142945
ENST00000472235	ENSG00000142945
ENST00000497035	ENSG00000142937
ENST00000396651	ENSG00000142937
ENST00000372209	ENSG00000142937
ENST00000470475	ENSG00000142937
ENST00000485390	ENSG00000142937
ENST00000464658	ENSG00000142937
ENST00000484599	ENSG00000142937
ENST00000372201	ENSG00000173846
ENST00000465443	ENSG00000173846
ENST00000476731	ENSG00000173846
ENST00000492398	ENSG00000173846
ENST00000461358	ENSG00000173846
ENST00000450269	ENSG00000222009
ENST00000409335	ENSG00000222009
ENST00000439563	ENSG00000222009
ENST00000485668	ENSG00000222009
ENST00000482715	ENSG00000222009
ENST00000475105	ENSG00000222009
ENST00000495433	ENSG00000222009
ENST00000246337	ENSG00000126088
ENST00000491773	ENSG00000126088
ENST00000463092	ENSG00000126088
ENST00000636293	ENSG00000126088
ENST00000636836	ENSG00000126088
ENST00000461035	ENSG00000126088
ENST00000491300	ENSG00000126088
ENST00000434478	ENSG00000126088
ENST00000494399	ENSG00000126088
ENST00000460334	ENSG00000126088
ENST00000462688	ENSG00000126088
ENST00000460906	ENSG00000126088
ENST00000490385	ENSG00000126088
ENST00000469548	ENSG00000126088
ENST00000486699	ENSG00000126088
ENST00000478467	ENSG00000126088
ENST00000428106	ENSG00000126088
ENST00000496439	ENSG00000126088
ENST00000473012	ENSG00000126088
ENST00000472254	ENSG00000126088
ENST00000626198	ENSG00000281912
ENST00000334815	ENSG00000186603
ENST00000372090	ENSG00000132773
ENST00000477731	ENSG00000132773
ENST00000471337	ENSG00000132773
ENST00000495703	ENSG00000132773
ENST00000460057	ENSG00000132773
ENST00000477188	ENSG00000132763
ENST00000446155	ENSG00000234379
ENST00000497973	ENSG00000117448
ENST00000473038	ENSG00000117448
ENST00000495913	ENSG00000117448
ENST00000487654	ENSG00000117448
ENST00000475919	ENSG00000117448
ENST00000530073	ENSG00000132780
ENST00000481782	ENSG00000132780
ENST00000531612	ENSG00000132780
ENST00000534450	ENSG00000132780
ENST00000472408	ENSG00000132780
ENST00000372025	ENSG00000159596
ENST00000496366	ENSG00000159596
ENST00000488619	ENSG00000086015
ENST00000467367	ENSG00000086015
ENST00000477968	ENSG00000086015
ENST00000450004	ENSG00000226957
ENST00000452785	ENSG00000227857
ENST00000482928	ENSG00000117472
ENST00000469330	ENSG00000117472
ENST00000482143	ENSG00000117472
ENST00000464786	ENSG00000117472
ENST00000472170	ENSG00000117472
ENST00000472889	ENSG00000085999
ENST00000488942	ENSG00000085999
ENST00000459678	ENSG00000085999
ENST00000486951	ENSG00000173660
ENST00000460947	ENSG00000173660
ENST00000475281	ENSG00000117481
ENST00000484697	ENSG00000117480
ENST00000489366	ENSG00000117480
ENST00000493636	ENSG00000117480
ENST00000606395	ENSG00000232022
ENST00000607656	ENSG00000232022
ENST00000429784	ENSG00000232022
ENST00000371956	ENSG00000197587
ENST00000360032	ENSG00000197587
ENST00000564071	ENSG00000186118
ENST00000334122	ENSG00000186118
ENST00000415500	ENSG00000186118
ENST00000564373	ENSG00000186118
ENST00000526297	ENSG00000142973
ENST00000452782	ENSG00000142973
ENST00000468637	ENSG00000142973
ENST00000481248	ENSG00000142973
ENST00000497005	ENSG00000142973
ENST00000437364	ENSG00000238145
ENST00000466294	ENSG00000186377
ENST00000471598	ENSG00000186160
ENST00000619754	ENSG00000162365
ENST00000294337	ENSG00000162365
ENST00000429328	ENSG00000224805
ENST00000422216	ENSG00000226252
ENST00000335071	ENSG00000186790
ENST00000334793	ENSG00000186564
ENST00000445070	ENSG00000225028
ENST00000456803	ENSG00000226133
ENST00000622918	ENSG00000279096
ENST00000527929	ENSG00000117834
ENST00000525901	ENSG00000117834
ENST00000532322	ENSG00000117834
ENST00000471020	ENSG00000117834
ENST00000412769	ENSG00000235105
ENST00000502859	ENSG00000215887
ENST00000622945	ENSG00000279324
ENST00000424664	ENSG00000225767
ENST00000396148	ENSG00000123080
ENST00000371761	ENSG00000123080
ENST00000486691	ENSG00000123091
ENST00000564479	ENSG00000261664
ENST00000568425	ENSG00000261664
ENST00000424246	ENSG00000238140
ENST00000467064	ENSG00000117859
ENST00000533825	ENSG00000117859
ENST00000629102	ENSG00000266993
ENST00000588291	ENSG00000266993
ENST00000586761	ENSG00000266993
ENST00000591675	ENSG00000266993
ENST00000428794	ENSG00000228369
ENST00000524414	ENSG00000134717
ENST00000487160	ENSG00000134748
ENST00000361314	ENSG00000116157
ENST00000459779	ENSG00000116157
ENST00000427668	ENSG00000226147
ENST00000471210	ENSG00000174348
ENST00000471285	ENSG00000174348
ENST00000490650	ENSG00000174348
ENST00000439621	ENSG00000235563
ENST00000617613	ENSG00000277397
ENST00000468572	ENSG00000157184
ENST00000636673	ENSG00000157184
ENST00000637726	ENSG00000157184
ENST00000569869	ENSG00000259818
ENST00000458151	ENSG00000226754
ENST00000421637	ENSG00000228838
ENST00000446686	ENSG00000232762
ENST00000445039	ENSG00000225675
ENST00000371445	ENSG00000143006
ENST00000463126	ENSG00000143006
ENST00000477905	ENSG00000116212
ENST00000391366	ENSG00000116205
ENST00000623663	ENSG00000280425
ENST00000490670	ENSG00000116221
ENST00000361350	ENSG00000198711
ENST00000426901	ENSG00000225632
ENST00000447150	ENSG00000232245
ENST00000479837	ENSG00000162390
ENST00000493533	ENSG00000184313
ENST00000486621	ENSG00000243725
ENST00000486091	ENSG00000243725
ENST00000450503	ENSG00000237453
ENST00000415336	ENSG00000242396
ENST00000443284	ENSG00000233203
ENST00000455380	ENSG00000233203
ENST00000433690	ENSG00000233203
ENST00000440922	ENSG00000231900
ENST00000455010	ENSG00000233079
ENST00000435828	ENSG00000235612
ENST00000451914	ENSG00000223956
ENST00000585589	ENSG00000226759
ENST00000416598	ENSG00000226759
ENST00000592753	ENSG00000226759
ENST00000585576	ENSG00000226759
ENST00000608806	ENSG00000226759
ENST00000610197	ENSG00000226759
ENST00000420811	ENSG00000226759
ENST00000432897	ENSG00000226759
ENST00000434141	ENSG00000226759
ENST00000610175	ENSG00000226759
ENST00000608833	ENSG00000226759
ENST00000587466	ENSG00000226759
ENST00000588227	ENSG00000226759
ENST00000627488	ENSG00000226759
ENST00000628850	ENSG00000226759
ENST00000628558	ENSG00000226759
ENST00000608580	ENSG00000226759
ENST00000609323	ENSG00000226759
ENST00000424308	ENSG00000237352
ENST00000480847	ENSG00000172456
ENST00000474695	ENSG00000134709
ENST00000466803	ENSG00000134709
ENST00000491135	ENSG00000134709
ENST00000493967	ENSG00000132849
ENST00000465798	ENSG00000132849
ENST00000472512	ENSG00000132849
ENST00000452143	ENSG00000162607
ENST00000442679	ENSG00000162607
ENST00000371129	ENSG00000132855
ENST00000482591	ENSG00000132855
ENST00000493994	ENSG00000132855
ENST00000624477	ENSG00000278967
ENST00000450811	ENSG00000234318
ENST00000418091	ENSG00000227485
ENST00000449140	ENSG00000228734
ENST00000371116	ENSG00000187140
ENST00000494765	ENSG00000088035
ENST00000480886	ENSG00000203965
ENST00000371086	ENSG00000116652
ENST00000473117	ENSG00000079739
ENST00000483707	ENSG00000079739
ENST00000486580	ENSG00000158966
ENST00000498720	ENSG00000116675
ENST00000497874	ENSG00000213625
ENST00000484243	ENSG00000213625
ENST00000429871	ENSG00000237852
ENST00000471762	ENSG00000116678
ENST00000490695	ENSG00000184588
ENST00000491340	ENSG00000184588
ENST00000534463	ENSG00000184588
ENST00000524999	ENSG00000184588
ENST00000487507	ENSG00000118473
ENST00000320161	ENSG00000118473
ENST00000468570	ENSG00000118473
ENST00000489510	ENSG00000152760
ENST00000456389	ENSG00000231080
ENST00000493357	ENSG00000198160
ENST00000230113	ENSG00000235200
ENST00000634424	ENSG00000235200
ENST00000370986	ENSG00000116717
ENST00000617962	ENSG00000116717
ENST00000370985	ENSG00000116717
ENST00000460575	ENSG00000116717
ENST00000434072	ENSG00000232284
ENST00000425820	ENSG00000233589
ENST00000448001	ENSG00000229639
ENST00000608470	ENSG00000033122
ENST00000607936	ENSG00000033122
ENST00000565615	ENSG00000033122
ENST00000441830	ENSG00000033122
ENST00000469170	ENSG00000116754
ENST00000481648	ENSG00000116754
ENST00000463116	ENSG00000116754
ENST00000460795	ENSG00000116754
ENST00000461935	ENSG00000116754
ENST00000489188	ENSG00000116754
ENST00000482383	ENSG00000116761
ENST00000426775	ENSG00000235782
ENST00000426999	ENSG00000235079
ENST00000411721	ENSG00000229956
ENST00000608579	ENSG00000229956
ENST00000430605	ENSG00000229956
ENST00000625045	ENSG00000229956
ENST00000608360	ENSG00000229956
ENST00000446438	ENSG00000231985
ENST00000430398	ENSG00000229636
ENST00000411903	ENSG00000233973
ENST00000436262	ENSG00000223479
ENST00000370898	ENSG00000254685
ENST00000467578	ENSG00000254685
ENST00000370894	ENSG00000254685
ENST00000482102	ENSG00000254685
ENST00000529485	ENSG00000254685
ENST00000534056	ENSG00000254685
ENST00000472069	ENSG00000254685
ENST00000526236	ENSG00000116783
ENST00000411417	ENSG00000233894
ENST00000465473	ENSG00000116783
ENST00000620678	ENSG00000234497
ENST00000449696	ENSG00000162623
ENST00000467646	ENSG00000162623
ENST00000438619	ENSG00000229943
ENST00000607240	ENSG00000162624
ENST00000525881	ENSG00000117054
ENST00000534146	ENSG00000117054
ENST00000473018	ENSG00000117054
ENST00000496055	ENSG00000137955
ENST00000319942	ENSG00000137955
ENST00000473406	ENSG00000137955
ENST00000485459	ENSG00000137955
ENST00000370826	ENSG00000137955
ENST00000497648	ENSG00000137955
ENST00000462042	ENSG00000137955
ENST00000470201	ENSG00000137955
ENST00000471759	ENSG00000137955
ENST00000491266	ENSG00000137955
ENST00000461653	ENSG00000137955
ENST00000489450	ENSG00000137955
ENST00000459697	ENSG00000137955
ENST00000480428	ENSG00000117069
ENST00000496845	ENSG00000117069
ENST00000469394	ENSG00000154027
ENST00000466114	ENSG00000154027
ENST00000531672	ENSG00000154027
ENST00000444067	ENSG00000235613
ENST00000464998	ENSG00000162614
ENST00000470735	ENSG00000162614
ENST00000452835	ENSG00000137959
ENST00000462041	ENSG00000137959
ENST00000450498	ENSG00000137959
ENST00000474002	ENSG00000137959
ENST00000494910	ENSG00000137959
ENST00000438486	ENSG00000137965
ENST00000467790	ENSG00000137965
ENST00000485662	ENSG00000137965
ENST00000476911	ENSG00000137965
ENST00000446486	ENSG00000137965
ENST00000444644	ENSG00000235400
ENST00000415629	ENSG00000235011
ENST00000425922	ENSG00000232676
ENST00000567886	ENSG00000260322
ENST00000443565	ENSG00000234184
ENST00000444546	ENSG00000224494
ENST00000448213	ENSG00000227288
ENST00000439024	ENSG00000227960
ENST00000447996	ENSG00000215875
ENST00000472424	ENSG00000117114
ENST00000498776	ENSG00000117114
ENST00000464551	ENSG00000117114
ENST00000467507	ENSG00000142875
ENST00000463429	ENSG00000203943
ENST00000479082	ENSG00000203943
ENST00000510918	ENSG00000249237
ENST00000505585	ENSG00000249237
ENST00000506295	ENSG00000249237
ENST00000370662	ENSG00000137976
ENST00000370656	ENSG00000117133
